host_identity_verified,instant_bookable,construction_year,price,minimum_nights,number_of_reviews,reviews_per_month,review_rate_number,availability_365,cancellation_policy_moderate,cancellation_policy_strict,room_type_Hotel room,room_type_Private room,room_type_Shared room,last_review_year,last_review_month,days_since_last_review,property_age,neighbourhood_freq
0,1,2009.0,418.0,2.0,76.0,1.29,4.0,205.0,True,False,False,True,False,2019,4,2270,16.0,767
1,1,2016.0,1180.0,5.0,7.0,0.11,2.0,334.0,False,False,False,False,False,2017,8,2884,9.0,520
0,1,2020.0,954.0,2.0,17.0,0.39,2.0,200.0,True,False,False,False,False,2018,3,2666,5.0,1470
0,0,2018.0,940.0,2.0,9.0,0.14,4.0,329.0,False,True,False,True,False,2015,5,3704,7.0,811
0,1,2010.0,293.0,2.0,26.0,0.55,5.0,309.0,False,False,False,False,False,2017,10,2802,15.0,250
0,1,2011.0,552.0,3.0,8.0,0.36,2.0,271.0,False,False,False,True,False,2018,10,2434,14.0,591
0,0,2007.0,338.0,1.0,1.0,0.02,3.0,6.0,True,False,False,False,False,2016,1,3451,18.0,3087
0,1,2018.0,735.0,1.0,75.0,1.3,2.0,45.0,True,False,False,False,False,2017,2,3047,7.0,1205
1,0,2009.0,1004.0,3.0,4.0,0.08,5.0,27.0,False,False,False,False,False,2015,10,3542,16.0,279
1,1,2003.0,995.0,4.0,23.0,0.35,5.0,130.0,True,False,False,True,False,2017,9,2839,22.0,32
1,1,2017.0,641.0,3.0,30.0,0.48,3.0,25.0,False,False,False,True,False,2019,1,2365,8.0,323
0,1,2009.0,259.0,2.0,27.0,0.42,3.0,309.0,False,True,False,True,False,2019,5,2232,16.0,360
0,0,2019.0,322.0,2.0,53.0,2.51,1.0,286.0,False,False,False,False,False,2019,7,2182,6.0,1535
0,0,2011.0,778.0,2.0,6.0,0.16,1.0,339.0,False,False,False,False,True,2016,9,3197,14.0,76
0,0,2006.0,67.0,3.0,16.0,0.25,1.0,33.0,False,True,False,True,False,2016,7,3270,19.0,3087
1,1,2022.0,794.0,1.0,5.0,0.08,3.0,101.0,True,False,False,True,False,2016,1,3460,3.0,2418
0,1,2011.0,889.0,5.0,22.0,0.37,3.0,38.0,False,False,False,False,False,2019,7,2185,14.0,3087
1,1,2012.0,402.0,5.0,21.0,0.35,2.0,245.0,False,False,False,False,False,2019,3,2280,13.0,3087
0,1,2019.0,1123.0,5.0,8.0,0.13,2.0,65.0,False,True,False,False,False,2017,12,2753,6.0,577
1,0,2014.0,204.0,3.0,13.0,0.34,5.0,159.0,False,False,False,True,False,2017,6,2920,11.0,1382
0,0,2020.0,643.0,2.0,1.0,0.02,4.0,219.0,False,False,False,False,False,2014,6,4032,5.0,234
0,1,2020.0,1059.0,5.0,34.0,0.52,3.0,338.0,True,False,False,False,True,2019,6,2187,5.0,591
1,1,2016.0,474.0,1.0,35.0,0.54,2.0,79.0,False,True,False,True,False,2018,4,2618,9.0,1470
0,1,2004.0,232.0,2.0,13.0,0.21,5.0,111.0,False,False,False,False,False,2018,8,2502,21.0,152
0,1,2005.0,1009.0,1.0,12.0,0.19,5.0,51.0,True,False,False,False,False,2018,9,2486,20.0,2017
0,1,2013.0,557.0,2.0,43.0,1.1,1.0,191.0,False,False,False,False,False,2019,6,2193,12.0,847
1,1,2020.0,681.0,2.0,2.0,0.04,1.0,356.0,False,False,False,True,False,2015,10,3543,5.0,2418
0,1,2013.0,416.0,2.0,20.0,1.44,2.0,197.0,False,False,False,True,False,2019,6,2193,12.0,767
0,0,2004.0,364.0,3.0,43.0,0.71,2.0,197.0,True,False,False,False,False,2018,7,2544,21.0,2017
0,0,2009.0,1091.0,3.0,2.0,0.03,2.0,347.0,True,False,False,False,False,2018,6,2551,16.0,811
0,0,2020.0,729.0,2.0,32.0,0.51,4.0,53.0,False,False,False,True,False,2019,4,2270,5.0,19
0,1,2007.0,1115.0,2.0,8.0,0.13,5.0,310.0,True,False,False,False,False,2017,9,2849,18.0,591
1,1,2021.0,982.0,3.0,8.0,1.71,3.0,20.0,False,False,False,True,False,2019,7,2184,4.0,56
1,0,2007.0,93.0,2.0,8.0,0.13,1.0,189.0,False,True,False,False,False,2017,3,3025,18.0,1535
1,1,2011.0,1055.0,5.0,8.0,0.15,1.0,200.0,False,False,False,True,False,2015,7,3625,14.0,3087
1,1,2008.0,673.0,2.0,37.0,0.58,5.0,200.0,True,False,False,True,False,2018,10,2453,17.0,519
1,1,2012.0,116.0,3.0,2.0,0.13,4.0,136.0,True,False,False,False,False,2018,4,2627,13.0,1026
1,0,2016.0,899.0,1.0,35.0,0.55,5.0,109.0,False,False,False,True,False,2019,6,2195,9.0,811
1,1,2018.0,1079.0,1.0,7.0,0.11,3.0,172.0,False,True,False,False,False,2019,6,2195,7.0,811
0,1,2015.0,1068.0,6.0,1.0,1.0,4.0,13.0,True,False,False,False,False,2019,7,2181,10.0,208
1,0,2018.0,357.0,2.0,20.0,0.31,5.0,122.0,False,False,False,True,False,2019,6,2186,7.0,3541
1,0,2016.0,697.0,7.0,13.0,0.39,3.0,43.0,True,False,False,False,False,2019,6,2196,9.0,379
1,0,2003.0,429.0,1.0,94.0,1.48,1.0,264.0,True,False,False,False,False,2019,6,2193,22.0,1535
0,0,2012.0,1054.0,2.0,1.0,0.02,5.0,43.0,True,False,False,False,False,2014,6,4033,13.0,379
0,1,2020.0,882.0,2.0,16.0,0.25,2.0,150.0,True,False,False,True,False,2016,7,3253,5.0,3087
0,0,2004.0,967.0,2.0,27.0,0.44,5.0,199.0,False,True,False,True,False,2019,4,2265,21.0,2418
0,1,2011.0,1060.0,1.0,13.0,0.22,3.0,232.0,False,False,False,False,False,2015,9,3557,14.0,836
1,0,2019.0,974.0,7.0,26.0,0.41,4.0,89.0,True,False,False,False,False,2019,5,2220,6.0,3087
1,1,2011.0,581.0,1.0,2.0,0.05,3.0,205.0,True,False,False,False,False,2016,1,3461,14.0,222
1,1,2010.0,131.0,3.0,8.0,0.25,3.0,286.0,True,False,False,True,False,2019,1,2352,15.0,5
1,0,2019.0,844.0,1.0,2.0,0.03,2.0,302.0,False,False,False,True,False,2015,4,3708,6.0,3087
0,1,2016.0,1167.0,5.0,20.0,0.33,1.0,163.0,True,False,False,True,False,2019,1,2366,9.0,1323
1,0,2009.0,340.0,7.0,7.0,0.15,3.0,217.0,False,False,False,False,False,2016,9,3207,16.0,142
0,0,2019.0,249.0,4.0,66.0,1.04,2.0,68.0,False,True,False,True,False,2019,6,2194,6.0,3087
1,0,2008.0,874.0,8.0,15.0,0.24,3.0,150.0,True,False,False,True,False,2019,6,2206,17.0,693
0,1,2013.0,894.0,1.0,19.0,1.34,1.0,15.0,False,True,False,True,False,2018,10,2437,12.0,2418
1,1,2020.0,201.0,6.0,55.0,0.85,2.0,364.0,False,True,False,False,False,2019,6,2201,5.0,911
1,0,2014.0,714.0,4.0,32.0,0.5,2.0,22.0,True,False,False,False,False,2019,5,2232,11.0,2017
1,1,2004.0,149.0,7.0,21.0,0.33,2.0,104.0,True,False,False,False,False,2015,12,3465,21.0,148
0,0,2004.0,1196.0,6.0,6.0,0.09,4.0,148.0,True,False,False,False,False,2017,2,3059,21.0,811
0,0,2010.0,695.0,1.0,20.0,0.33,5.0,166.0,False,False,False,False,False,2018,6,2576,15.0,1205
1,0,2010.0,559.0,4.0,3.0,0.05,2.0,153.0,False,True,False,False,False,2015,7,3634,15.0,250
0,1,2020.0,749.0,5.0,3.0,0.05,1.0,364.0,False,True,False,False,False,2015,1,3823,5.0,1535
1,0,2007.0,730.0,2.0,46.0,0.72,2.0,48.0,False,True,False,False,False,2019,2,2318,18.0,3087
0,0,2005.0,1096.0,3.0,5.0,0.08,5.0,280.0,False,False,False,True,False,2016,9,3207,20.0,142
1,1,2008.0,866.0,2.0,3.0,0.06,1.0,43.0,False,True,False,True,False,2015,9,3564,17.0,520
1,0,2008.0,85.0,6.0,13.0,0.22,3.0,167.0,False,True,False,True,False,2019,5,2216,17.0,2418
1,1,2012.0,341.0,1.0,38.0,0.63,2.0,69.0,False,False,False,True,False,2018,4,2620,13.0,3087
0,0,2009.0,1110.0,7.0,50.0,0.8,2.0,18.0,False,True,False,False,False,2019,5,2246,16.0,519
0,0,2004.0,470.0,3.0,1.0,0.02,1.0,348.0,True,False,False,True,False,2015,4,3732,21.0,836
0,1,2019.0,907.0,1.0,87.0,1.37,4.0,104.0,True,False,False,False,False,2017,12,2745,6.0,1337
0,0,2014.0,508.0,2.0,52.0,0.86,2.0,91.0,False,True,False,False,False,2019,6,2198,11.0,222
0,0,2004.0,867.0,2.0,3.0,0.07,1.0,196.0,True,False,False,False,False,2015,12,3472,21.0,1382
0,1,2004.0,633.0,1.0,1.0,0.02,1.0,202.0,False,True,False,True,False,2014,4,4092,21.0,2017
1,1,2009.0,583.0,1.0,1.0,0.02,1.0,47.0,True,False,False,False,False,2014,8,3953,16.0,362
0,0,2008.0,978.0,1.0,2.0,0.03,1.0,69.0,False,True,False,False,False,2014,4,4082,17.0,1470
0,1,2011.0,634.0,1.0,40.0,0.62,4.0,353.0,False,True,False,True,False,2019,6,2200,14.0,135
1,0,2004.0,131.0,1.0,96.0,1.51,5.0,11.0,False,True,False,True,False,2019,6,2204,21.0,135
0,1,2013.0,1042.0,1.0,90.0,1.43,2.0,174.0,False,False,False,True,False,2019,6,2208,12.0,135
0,1,2005.0,720.0,2.0,15.0,0.24,5.0,350.0,True,False,False,False,False,2019,3,2298,20.0,2017
0,0,2011.0,1017.0,2.0,45.0,0.76,3.0,350.0,True,False,False,False,False,2016,2,3411,14.0,693
0,0,2013.0,79.0,1.0,1.0,0.02,1.0,94.0,True,False,False,True,False,2014,5,4071,12.0,1470
1,0,2012.0,457.0,1.0,32.0,0.5,5.0,71.0,False,True,False,False,False,2018,5,2604,13.0,279
0,1,2012.0,183.0,1.0,1.0,0.02,5.0,220.0,True,False,False,True,False,2015,9,3584,13.0,1323
1,0,2006.0,1106.0,3.0,5.0,0.11,2.0,296.0,False,True,False,True,False,2019,6,2213,19.0,418
1,1,2009.0,524.0,1.0,13.0,0.51,2.0,36.0,False,True,False,True,False,2019,5,2227,16.0,836
0,1,2018.0,106.0,2.0,26.0,0.44,3.0,154.0,True,False,False,True,False,2017,7,2889,7.0,25
0,1,2007.0,128.0,1.0,24.0,0.38,3.0,22.0,False,True,False,False,False,2017,2,3047,18.0,259
0,1,2008.0,157.0,6.0,40.0,0.73,5.0,266.0,False,True,False,True,False,2019,3,2307,17.0,36
0,0,2013.0,263.0,6.0,2.0,0.06,4.0,142.0,False,False,False,False,False,2017,1,3096,12.0,268
0,1,2014.0,72.0,4.0,7.0,0.11,1.0,225.0,True,False,False,True,False,2018,10,2451,11.0,1535
0,1,2004.0,646.0,7.0,1.0,0.02,5.0,167.0,False,True,False,True,False,2016,1,3460,21.0,1470
1,1,2015.0,487.0,2.0,38.0,0.61,3.0,156.0,True,False,False,True,False,2016,1,3458,10.0,3087
0,0,2003.0,949.0,4.0,22.0,0.39,4.0,136.0,False,True,False,False,False,2019,1,2366,22.0,452
0,1,2017.0,699.0,9.0,12.0,0.19,1.0,105.0,False,True,False,True,False,2019,1,2336,8.0,3087
1,0,2022.0,953.0,1.0,10.0,0.2,5.0,194.0,False,False,False,False,True,2015,8,3598,3.0,1026
1,0,2010.0,1081.0,6.0,6.0,0.09,4.0,273.0,False,False,False,False,False,2019,4,2256,15.0,142
1,1,2020.0,907.0,3.0,2.0,0.03,4.0,181.0,False,True,False,True,False,2016,7,3265,5.0,767
1,0,2016.0,446.0,3.0,23.0,0.36,5.0,337.0,True,False,False,True,False,2017,7,2915,9.0,2418
1,1,2004.0,153.0,1.0,44.0,1.24,4.0,236.0,False,False,False,True,False,2018,3,2645,21.0,3087
1,0,2007.0,1086.0,3.0,51.0,1.27,3.0,20.0,False,True,False,True,False,2019,6,2194,18.0,2418
1,0,2012.0,730.0,1.0,4.0,0.11,5.0,89.0,False,False,False,True,False,2017,3,3033,13.0,1470
1,0,2004.0,683.0,7.0,30.0,0.48,5.0,114.0,True,False,False,True,False,2019,6,2200,21.0,591
0,0,2009.0,169.0,1.0,1.0,0.02,4.0,18.0,False,True,False,True,False,2014,3,4106,16.0,3541
1,1,2008.0,183.0,1.0,3.0,0.05,3.0,198.0,False,False,False,True,False,2018,1,2731,17.0,811
1,1,2006.0,142.0,6.0,15.0,0.24,1.0,155.0,False,True,False,False,False,2018,8,2494,19.0,1337
1,1,2008.0,643.0,3.0,54.0,0.94,1.0,34.0,False,True,False,False,False,2018,7,2525,17.0,142
0,1,2021.0,448.0,7.0,6.0,0.16,4.0,365.0,False,True,False,False,False,2018,8,2502,4.0,2418
1,0,2003.0,466.0,5.0,9.0,0.14,4.0,285.0,True,False,False,False,False,2018,12,2368,22.0,189
0,0,2020.0,507.0,1.0,40.0,0.85,4.0,352.0,False,True,False,True,False,2018,10,2445,5.0,47
0,1,2006.0,363.0,2.0,1.0,0.02,5.0,54.0,False,False,False,False,False,2014,4,4079,19.0,1535
0,1,2014.0,1157.0,2.0,12.0,0.35,1.0,314.0,False,False,False,True,False,2018,1,2731,11.0,73
1,1,2018.0,789.0,5.0,10.0,0.16,4.0,9.0,False,False,False,False,False,2016,10,3176,7.0,259
1,0,2020.0,1017.0,3.0,12.0,0.19,4.0,201.0,False,True,False,False,False,2017,4,2991,5.0,400
0,0,2016.0,744.0,1.0,7.0,2.21,2.0,217.0,False,True,False,True,False,2019,7,2185,9.0,591
1,1,2012.0,278.0,3.0,2.0,0.03,5.0,242.0,True,False,False,True,False,2015,10,3542,13.0,5
0,0,2008.0,246.0,1.0,60.0,0.97,1.0,28.0,False,False,False,True,False,2019,4,2276,17.0,135
0,1,2011.0,598.0,1.0,25.0,0.39,5.0,43.0,False,False,False,True,False,2018,9,2474,14.0,2017
1,0,2006.0,909.0,4.0,12.0,0.2,3.0,46.0,True,False,False,False,False,2019,7,2179,19.0,2418
1,1,2008.0,334.0,4.0,23.0,0.36,2.0,325.0,False,False,False,False,False,2019,6,2195,17.0,400
1,1,2012.0,1111.0,1.0,2.0,0.06,5.0,110.0,False,False,False,False,False,2016,12,3116,13.0,3087
0,1,2017.0,617.0,3.0,5.0,0.09,2.0,282.0,False,True,False,True,False,2016,5,3312,8.0,1382
0,1,2014.0,94.0,3.0,21.0,0.33,5.0,287.0,False,True,False,True,False,2019,7,2184,11.0,911
1,1,2022.0,974.0,3.0,25.0,3.04,1.0,78.0,False,False,False,False,False,2019,5,2216,3.0,362
0,1,2007.0,1079.0,5.0,50.0,0.8,2.0,235.0,False,False,False,True,False,2018,9,2470,18.0,692
1,0,2012.0,233.0,2.0,51.0,0.81,3.0,157.0,False,True,False,True,False,2019,6,2196,13.0,1470
1,0,2015.0,609.0,2.0,61.0,3.13,3.0,63.0,True,False,False,False,False,2019,6,2200,10.0,137
1,0,2008.0,128.0,2.0,1.0,0.05,2.0,138.0,False,False,False,False,False,2017,11,2773,17.0,1323
1,1,2003.0,453.0,4.0,11.0,0.19,2.0,45.0,True,False,False,False,True,2015,11,3508,22.0,1470
0,0,2014.0,1021.0,3.0,16.0,0.25,3.0,313.0,False,True,False,False,False,2019,7,2185,11.0,811
0,0,2007.0,800.0,3.0,32.0,0.53,2.0,192.0,True,False,False,False,False,2018,9,2466,18.0,1205
1,1,2019.0,1017.0,3.0,2.0,0.04,1.0,330.0,True,False,False,False,False,2015,12,3481,6.0,1026
1,1,2020.0,573.0,2.0,9.0,0.18,5.0,47.0,False,False,False,False,False,2017,11,2789,5.0,348
0,1,2019.0,846.0,5.0,8.0,0.13,3.0,271.0,False,False,False,False,True,2015,2,3772,6.0,452
0,0,2019.0,497.0,2.0,12.0,0.2,2.0,270.0,False,True,False,True,False,2019,6,2193,6.0,135
1,0,2017.0,1053.0,3.0,6.0,0.09,3.0,51.0,True,False,False,False,False,2016,8,3237,8.0,268
1,0,2017.0,1044.0,3.0,24.0,0.39,1.0,178.0,True,False,False,True,False,2019,6,2208,8.0,1323
1,0,2021.0,823.0,2.0,32.0,0.5,2.0,219.0,False,True,False,True,False,2018,8,2508,4.0,3087
0,1,2007.0,120.0,3.0,1.0,0.02,1.0,339.0,True,False,False,True,False,2014,4,4081,18.0,767
0,1,2014.0,321.0,5.0,66.0,1.05,3.0,133.0,False,True,False,True,False,2019,5,2220,11.0,253
0,0,2019.0,228.0,3.0,13.0,0.21,1.0,179.0,False,True,False,False,False,2018,12,2369,6.0,3087
0,1,2006.0,305.0,7.0,49.0,0.82,5.0,106.0,False,False,False,True,False,2019,6,2203,19.0,1337
0,0,2004.0,692.0,3.0,4.0,0.07,3.0,112.0,True,False,False,False,False,2015,10,3542,21.0,519
0,0,2021.0,744.0,2.0,53.0,0.83,3.0,70.0,False,True,False,True,False,2019,7,2185,4.0,3541
1,1,2020.0,758.0,3.0,74.0,1.16,5.0,258.0,True,False,False,True,False,2019,6,2199,5.0,452
0,1,2021.0,954.0,3.0,7.0,0.11,3.0,63.0,False,False,False,False,False,2018,12,2368,4.0,268
1,1,2013.0,1091.0,3.0,95.0,1.51,4.0,246.0,True,False,False,False,False,2019,6,2195,12.0,400
0,1,2003.0,528.0,2.0,24.0,0.63,5.0,339.0,True,False,False,True,False,2019,6,2188,22.0,767
1,1,2020.0,730.0,3.0,7.0,0.15,2.0,23.0,False,True,False,False,False,2018,9,2485,5.0,9
1,0,2004.0,285.0,3.0,81.0,1.28,1.0,359.0,True,False,False,True,False,2019,7,2185,21.0,2418
0,0,2022.0,612.0,5.0,16.0,0.25,3.0,204.0,True,False,False,False,False,2019,6,2208,3.0,2418
0,0,2011.0,582.0,5.0,32.0,0.66,3.0,43.0,False,False,False,False,False,2019,6,2200,14.0,2017
0,0,2004.0,1039.0,6.0,5.0,0.08,4.0,333.0,False,False,False,False,False,2014,8,3961,21.0,767
0,0,2009.0,1162.0,1.0,32.0,0.75,4.0,216.0,True,False,False,True,False,2018,9,2480,16.0,222
0,1,2004.0,194.0,7.0,2.0,0.04,5.0,174.0,False,True,False,False,False,2015,10,3526,21.0,811
0,0,2020.0,837.0,2.0,41.0,0.73,5.0,221.0,True,False,False,False,False,2017,11,2779,5.0,1535
1,0,2003.0,715.0,5.0,4.0,0.07,3.0,126.0,False,False,False,False,False,2018,9,2460,22.0,1205
0,0,2008.0,87.0,2.0,17.0,1.68,1.0,183.0,False,False,False,False,False,2019,7,2183,17.0,83
0,1,2018.0,591.0,4.0,18.0,0.37,4.0,357.0,False,False,False,True,False,2018,12,2368,7.0,69
1,0,2013.0,350.0,2.0,26.0,1.22,3.0,344.0,False,True,False,True,False,2019,6,2198,12.0,2017
0,0,2009.0,712.0,3.0,7.0,0.11,4.0,3.0,True,False,False,False,False,2017,1,3096,16.0,1205
1,0,2018.0,967.0,1.0,1.0,0.02,1.0,227.0,False,True,False,False,False,2014,5,4068,7.0,179
1,1,2008.0,876.0,4.0,2.0,0.09,2.0,326.0,False,False,False,True,False,2018,1,2731,17.0,3541
0,0,2003.0,1168.0,4.0,65.0,1.06,1.0,317.0,False,True,False,False,False,2019,7,2185,22.0,452
1,0,2018.0,703.0,4.0,1.0,0.03,2.0,216.0,False,True,False,True,False,2016,6,3298,7.0,1382
1,1,2017.0,889.0,3.0,92.0,1.45,4.0,216.0,False,True,False,False,False,2019,6,2197,8.0,3541
1,0,2012.0,304.0,1.0,19.0,0.3,4.0,15.0,False,False,False,False,False,2018,8,2512,13.0,1323
0,0,2018.0,707.0,3.0,2.0,0.03,2.0,200.0,False,True,False,False,False,2014,10,3908,7.0,152
0,0,2016.0,1128.0,5.0,6.0,0.12,5.0,210.0,False,False,False,False,False,2016,8,3222,9.0,234
0,0,2010.0,221.0,2.0,23.0,0.39,5.0,163.0,False,True,False,False,False,2016,12,3117,15.0,2418
1,0,2010.0,782.0,1.0,3.0,0.07,5.0,13.0,True,False,False,True,False,2016,5,3324,15.0,3541
1,0,2016.0,955.0,5.0,14.0,0.25,1.0,23.0,True,False,False,False,False,2016,6,3309,9.0,1535
0,1,2009.0,357.0,3.0,6.0,0.1,5.0,61.0,False,False,False,False,False,2018,10,2447,16.0,250
0,1,2011.0,941.0,1.0,3.0,0.05,3.0,327.0,False,False,False,False,False,2016,9,3208,14.0,1337
0,0,2018.0,125.0,4.0,12.0,0.19,2.0,225.0,True,False,False,True,False,2017,11,2781,7.0,400
0,0,2004.0,791.0,3.0,89.0,1.41,5.0,181.0,False,False,False,True,False,2019,5,2219,21.0,2418
1,1,2020.0,583.0,4.0,36.0,0.57,5.0,134.0,False,True,False,False,False,2019,6,2208,5.0,1535
0,0,2008.0,622.0,5.0,51.0,0.81,5.0,322.0,False,False,False,False,False,2019,6,2193,17.0,1382
1,1,2011.0,732.0,5.0,33.0,0.53,3.0,57.0,False,False,False,False,False,2019,7,2180,14.0,3087
0,1,2008.0,890.0,4.0,12.0,0.2,2.0,122.0,False,False,False,False,False,2018,8,2510,17.0,234
1,1,2021.0,335.0,1.0,51.0,0.82,3.0,222.0,False,True,False,True,False,2019,5,2221,4.0,534
0,0,2016.0,436.0,3.0,38.0,0.6,4.0,122.0,False,False,False,True,False,2019,6,2199,9.0,1382
0,1,2005.0,220.0,5.0,3.0,0.05,3.0,86.0,True,False,False,False,False,2016,10,3162,20.0,379
1,0,2014.0,820.0,7.0,10.0,0.16,1.0,231.0,True,False,False,False,True,2018,10,2446,11.0,92
0,0,2010.0,258.0,5.0,24.0,0.4,5.0,300.0,False,True,False,True,False,2018,10,2445,15.0,1323
0,1,2017.0,964.0,9.0,31.0,0.61,5.0,39.0,False,False,False,True,False,2019,6,2194,8.0,2418
0,1,2016.0,1080.0,2.0,52.0,1.33,2.0,295.0,False,True,False,False,False,2019,7,2185,9.0,234
1,0,2009.0,602.0,6.0,1.0,0.02,3.0,123.0,False,False,False,False,False,2014,4,4075,16.0,1205
1,0,2012.0,544.0,1.0,1.0,0.07,2.0,314.0,True,False,False,True,False,2018,5,2587,13.0,1382
0,1,2013.0,314.0,3.0,1.0,0.02,1.0,90.0,False,False,False,False,False,2015,5,3689,12.0,400
1,0,2016.0,973.0,1.0,24.0,0.38,2.0,7.0,False,True,False,False,False,2019,5,2225,9.0,222
1,1,2015.0,913.0,1.0,58.0,0.91,5.0,48.0,False,True,False,False,False,2019,6,2193,10.0,577
0,1,2014.0,768.0,5.0,12.0,0.19,1.0,181.0,True,False,False,True,False,2018,10,2442,11.0,348
1,0,2006.0,964.0,1.0,1.0,0.02,4.0,94.0,False,False,False,False,False,2014,4,4084,19.0,26
0,0,2016.0,73.0,1.0,2.0,0.03,5.0,337.0,False,False,False,False,False,2015,4,3712,9.0,85
0,0,2005.0,308.0,1.0,2.0,0.1,4.0,281.0,False,False,False,False,False,2018,2,2679,20.0,1323
0,1,2014.0,91.0,1.0,48.0,0.77,5.0,20.0,False,False,False,True,False,2019,6,2193,11.0,534
1,1,2022.0,305.0,3.0,1.0,0.02,2.0,16.0,False,True,False,False,False,2014,10,3916,3.0,1535
1,0,2010.0,263.0,1.0,1.0,0.02,3.0,115.0,True,False,False,True,False,2015,9,3580,15.0,183
0,0,2010.0,892.0,5.0,11.0,0.18,2.0,358.0,False,False,False,True,False,2016,5,3320,15.0,3087
1,0,2015.0,184.0,3.0,19.0,0.31,3.0,168.0,False,True,False,True,False,2017,11,2769,10.0,2017
1,0,2007.0,102.0,4.0,1.0,0.02,3.0,347.0,False,False,False,True,False,2015,4,3713,18.0,189
1,1,2013.0,366.0,1.0,1.0,0.02,3.0,4.0,False,False,False,False,False,2014,5,4046,12.0,335
0,0,2018.0,1134.0,2.0,15.0,0.26,4.0,237.0,True,False,False,False,False,2017,5,2957,7.0,1323
0,0,2022.0,105.0,4.0,45.0,0.82,4.0,291.0,False,False,False,False,False,2019,6,2200,3.0,836
0,0,2015.0,348.0,4.0,89.0,1.54,4.0,74.0,False,False,False,False,False,2017,11,2782,10.0,69
0,0,2011.0,1098.0,7.0,25.0,0.42,5.0,57.0,False,False,False,True,False,2017,11,2781,14.0,811
1,1,2017.0,859.0,1.0,1.0,0.02,4.0,65.0,True,False,False,False,False,2014,7,3997,8.0,1323
0,1,2019.0,727.0,5.0,6.0,0.12,3.0,161.0,False,False,False,False,False,2017,8,2868,6.0,2418
1,1,2004.0,809.0,4.0,7.0,0.93,1.0,323.0,False,False,False,False,False,2019,6,2192,21.0,1337
0,0,2004.0,400.0,3.0,18.0,0.29,2.0,103.0,True,False,False,False,False,2016,10,3185,21.0,1205
1,1,2008.0,1135.0,1.0,1.0,0.02,4.0,71.0,False,True,False,False,False,2014,5,4054,17.0,1337
1,1,2013.0,1104.0,3.0,33.0,0.52,2.0,355.0,True,False,False,False,False,2019,5,2216,12.0,250
0,1,2022.0,1033.0,1.0,34.0,0.55,1.0,314.0,True,False,False,True,False,2016,9,3201,3.0,250
0,1,2012.0,698.0,2.0,67.0,1.76,1.0,60.0,True,False,False,False,False,2019,6,2193,13.0,1026
0,1,2010.0,842.0,7.0,18.0,0.31,2.0,316.0,False,False,False,True,False,2015,8,3604,15.0,3087
1,0,2016.0,454.0,4.0,56.0,1.55,2.0,194.0,True,False,False,False,False,2019,6,2201,9.0,836
0,1,2005.0,1175.0,5.0,3.0,0.05,3.0,12.0,False,True,False,False,False,2015,5,3707,20.0,400
0,0,2018.0,971.0,2.0,55.0,2.64,5.0,277.0,True,False,False,True,False,2019,6,2214,7.0,335
1,0,2017.0,1035.0,2.0,13.0,0.24,3.0,309.0,False,True,False,False,False,2018,9,2481,8.0,1470
0,1,2008.0,251.0,1.0,72.0,1.14,1.0,330.0,True,False,False,True,False,2019,6,2208,17.0,452
1,1,2010.0,728.0,1.0,3.0,0.33,1.0,322.0,True,False,False,True,False,2019,5,2228,15.0,2418
0,0,2005.0,542.0,2.0,27.0,1.0,1.0,84.0,True,False,False,False,False,2019,6,2200,20.0,189
1,1,2015.0,480.0,5.0,25.0,0.4,2.0,140.0,False,True,False,False,False,2015,12,3469,10.0,360
1,1,2013.0,804.0,5.0,44.0,0.75,5.0,235.0,True,False,False,False,False,2019,5,2222,12.0,577
0,1,2010.0,535.0,4.0,5.0,0.1,5.0,274.0,False,False,False,False,False,2015,11,3521,15.0,279
1,0,2022.0,558.0,2.0,48.0,0.78,1.0,320.0,False,False,False,True,False,2019,6,2194,3.0,534
0,1,2010.0,149.0,5.0,2.0,0.03,5.0,290.0,True,False,False,False,False,2015,4,3716,15.0,247
0,1,2005.0,301.0,6.0,2.0,0.04,1.0,299.0,False,False,False,False,False,2015,8,3609,20.0,234
1,0,2009.0,245.0,4.0,33.0,0.54,3.0,83.0,False,True,False,False,False,2015,10,3534,16.0,3087
1,0,2021.0,206.0,7.0,6.0,0.1,2.0,219.0,False,False,False,True,False,2017,9,2844,4.0,3541
0,0,2005.0,580.0,2.0,42.0,0.67,5.0,69.0,False,True,False,True,False,2016,12,3117,20.0,3087
1,0,2006.0,763.0,1.0,1.0,0.02,2.0,308.0,True,False,False,False,False,2014,6,4029,19.0,847
0,1,2008.0,456.0,2.0,9.0,0.14,5.0,65.0,True,False,False,True,False,2015,10,3539,17.0,2017
0,0,2004.0,588.0,3.0,2.0,0.05,1.0,135.0,False,False,False,False,False,2016,10,3186,21.0,519
0,0,2017.0,621.0,6.0,10.0,0.16,3.0,16.0,False,True,False,True,False,2016,1,3461,8.0,3541
0,0,2011.0,585.0,7.0,5.0,0.08,2.0,239.0,False,True,False,False,False,2016,3,3379,14.0,692
0,0,2015.0,724.0,1.0,56.0,1.06,4.0,170.0,True,False,False,True,False,2019,5,2240,10.0,811
1,0,2009.0,257.0,4.0,9.0,0.63,1.0,179.0,False,True,False,True,False,2018,11,2424,16.0,348
0,1,2022.0,187.0,2.0,71.0,1.13,5.0,273.0,True,False,False,True,False,2019,2,2310,3.0,3087
